ip,country,latitude,longitude
189.126.168.45,BR,-21.9544,-50.5349
191.252.65.76,BR,-22.8305,-43.2192
176.31.252.143,FR,48.8582,2.3387000000000002
202.142.162.44,PK,31.4811,74.3164
211.221.185.9,KR,37.2859,127.0099
180.210.206.33,SG,1.2929,103.8547
197.255.216.35,NG,6.4474,3.3903
190.79.140.52,VE,8.6292,-70.2072
211.95.63.98,CN,34.7725,113.7266
195.98.7.7,SK,47.9854,18.1619
177.124.210.187,BR,-22.9201,-43.3307
182.61.26.145,CN,39.9289,116.3883
180.97.197.199,CN,32.0617,118.7778
198.108.66.114,US,37.751,-97.822
211.155.88.36,CN,39.9289,116.3883
222.72.135.102,CN,31.0449,121.4012
200.113.127.65,CL,-33.4378,-70.6503
103.60.223.27,HK,22.3167,114.2167
103.60.223.110,HK,22.3167,114.2167
88.166.37.20,FR,45.4759,4.5129
114.91.214.147,CN,31.2174,121.4211
62.210.100.18,FR,48.8582,2.3387000000000002
124.133.23.20,CN,36.6683,116.9972
131.221.229.199,BR,-22.8305,-43.2192
89.142.123.24,SI,46.1333,14.4333
103.76.84.29,HK,22.25,114.1667
118.91.144.30,KR,37.5112,126.97409999999999
38.95.225.250,US,37.0139,-121.5773
54.165.194.98,US,39.0481,-77.4728
108.161.129.133,US,40.1913,-75.4373
78.189.216.17,TR,40.7806,30.4033
119.90.126.143,CN,39.9288,116.3889
2.98.12.85,GB,53.4442,-2.1916
60.191.177.170,CN,30.294,120.1619
14.225.120.43,VN,16.0,106.0
37.156.147.69,IR,35.7261,51.3304
36.110.211.2,CN,39.9288,116.3889
124.158.13.210,VN,16.0,106.0
72.26.6.78,US,30.1877,-95.4288
103.208.78.31,IN,31.8186,75.2028
86.110.223.221,RU,55.7386,37.6068
60.190.185.2,CN,30.294,120.1619
69.249.19.217,US,39.9843,-75.2266
121.122.48.49,MY,3.1397,101.6852
23.88.177.215,US,34.0584,-118.278
46.1.214.144,TR,40.1621,29.0659
138.36.123.219,BR,-21.1841,-49.2807
103.228.117.186,ID,-6.1741,106.8296
101.204.229.72,CN,30.6667,104.0667
88.248.132.70,TR,36.9188,34.8784
104.24.106.143,US,37.751,-97.822
117.41.235.66,CN,28.55,115.9333
5.188.206.243,US,37.751,-97.822
119.10.58.215,CN,34.7725,113.7266
45.76.222.31,JP,35.5826,139.7459
64.150.191.208,US,38.9575,-94.6452
59.53.67.165,CN,28.55,115.9333
68.183.140.230,US,40.793,-74.0247
61.19.254.40,TH,13.75,100.4667
119.226.180.166,IN,20.0,77.0
104.255.169.139,US,42.2326,-91.1989
116.255.248.74,CN,39.9289,116.3883
80.93.210.82,TR,41.0214,28.9948
23.224.4.90,US,34.0549,-118.2578
95.105.234.222,SK,48.15,17.1078
95.239.125.131,IT,43.7079,10.692
171.221.254.242,CN,30.6667,104.0667
192.186.4.45,US,34.197,-118.8199
209.17.96.114,US,37.751,-97.822
218.204.220.84,CN,23.1167,113.25
185.246.128.25,RU,55.7386,37.6068
182.23.126.68,ID,-6.1741,106.8296
176.31.78.52,FR,48.8582,2.3387000000000002
199.47.140.12,US,40.8094,-74.1245
221.195.130.99,CN,34.7725,113.7266
199.255.138.202,US,35.9188,-81.5403
157.52.231.2,US,34.0729,-118.2606
218.16.62.4,CN,23.0308,113.7174
221.229.207.137,CN,32.0617,118.7778
179.27.154.180,UY,-33.0,-56.0
195.88.16.95,RU,54.9914,82.7175
218.103.188.135,HK,22.2909,114.15
209.17.97.114,US,37.751,-97.822
187.48.163.28,BR,-22.9201,-43.3307
178.251.81.210,FR,46.7833,4.85
203.153.32.5,IN,16.9333,82.2167
203.67.93.169,TW,23.5,121.0
165.227.42.3,CA,43.6547,-79.3623
219.254.33.112,KR,37.5112,126.97409999999999
182.254.211.85,CN,39.9288,116.3889
221.207.13.102,CN,36.6167,101.7667
221.204.177.96,CN,37.7269,112.4708
180.141.76.165,CN,22.8167,108.3167
218.153.68.2,KR,37.5985,126.9783
223.197.254.217,HK,22.2909,114.15
177.153.4.193,BR,-22.8305,-43.2192
205.209.162.122,US,37.3209,-121.9126
84.238.240.171,BG,42.683,23.3175
37.55.16.7,UA,49.9808,36.2527
116.232.71.92,CN,31.0449,121.4012
36.248.3.213,CN,26.0614,119.3061
122.114.5.173,CN,34.7725,113.7266
122.199.202.81,KR,37.5985,126.9783
58.64.158.90,HK,22.25,114.1667
51.254.228.215,FR,48.8582,2.3387000000000002
103.39.109.39,CN,34.7725,113.7266
31.24.201.110,IQ,33.0,44.0
58.192.29.70,CN,34.5997,119.1594
87.116.62.22,DK,55.7763,12.5901
23.89.128.244,US,34.0584,-118.278
85.96.192.156,TR,38.4067,27.14
46.29.166.47,RU,55.7527,37.6172
77.40.226.119,NO,59.9059,10.7483
61.190.18.46,CN,31.8639,117.2808
117.240.189.202,IN,20.0,77.0
104.248.165.225,GB,51.5353,-0.6658
91.235.186.127,RU,59.2167,39.9
137.175.21.231,US,37.3387,-121.8914
106.12.92.162,CN,39.9289,116.3883
117.6.86.196,VN,16.0,106.0
110.93.244.78,PK,24.9043,67.0817
138.68.45.3,US,37.3417,-121.9753
117.132.11.84,CN,36.066,120.3694
92.3.235.167,GB,53.3971,-2.6982
142.252.251.118,US,37.3387,-121.8914
131.0.95.234,BR,-6.5952,-37.8499
78.187.146.81,TR,40.602,43.0949
89.165.119.141,IR,35.6961,51.4231
113.96.138.6,CN,23.1167,113.25
103.195.240.42,VN,16.0,106.0
121.128.1.143,KR,37.603,127.0115
14.1.31.218,US,41.871,-87.6289
103.98.189.228,IN,28.6014,77.1989
118.99.105.90,ID,-6.175,106.8286
54.36.122.18,FR,48.8543,2.3527
117.20.29.148,PK,24.9043,67.0817
138.197.110.140,US,40.8364,-74.1403
223.10.186.246,CN,39.9288,116.3889
188.18.10.77,RU,55.45,65.3333
222.42.174.181,CN,34.7725,113.7266
182.74.219.218,IN,20.0,77.0
163.121.245.90,EG,30.0355,31.223
185.158.115.211,RU,55.7527,37.6172
220.228.163.166,TW,23.5,121.0
218.250.94.208,HK,22.2909,114.15
217.199.161.204,GB,51.4964,-0.1224
182.76.144.134,IN,20.0,77.0
219.77.120.34,HK,22.2909,114.15
202.0.107.69,ID,3.5846999999999998,98.6629
209.17.96.122,US,37.751,-97.822
220.191.249.136,CN,30.294,120.1619
196.28.101.63,ZA,-29.0,24.0
213.32.40.157,FR,48.8582,2.3387000000000002
221.124.88.105,HK,22.25,114.1667
203.160.181.19,PH,14.6,121.0333
185.161.70.150,US,34.0584,-118.278
196.47.188.164,CI,8.0,-5.0
222.132.156.3,CN,36.0986,120.3719
174.138.9.112,NL,52.352,4.9392
181.211.13.51,EC,-0.2143,-78.5017
223.71.224.114,CN,39.9288,116.3889
218.87.254.142,CN,28.55,115.9333
190.198.245.113,VE,11.05,-63.9167
213.148.143.238,DE,49.1675,10.3625
178.62.76.76,GB,51.5353,-0.6658
162.252.57.105,US,25.7806,-80.1826
207.244.86.222,US,39.0883,-77.1568
169.239.11.197,ZA,-25.757,28.1443
177.84.146.87,BR,-30.2081,-52.9707
195.128.227.179,GB,51.4964,-0.1224
176.53.13.111,TR,41.0214,28.9948
207.91.147.66,US,29.735,-95.4118
61.250.94.3,KR,37.5112,126.97409999999999
107.170.200.154,US,37.7353,-122.3732
95.15.175.0,TR,37.5847,36.9264
62.109.12.69,RU,55.7386,37.6068
91.121.230.105,FR,48.8582,2.3387000000000002
85.159.66.88,TR,41.0214,28.9948
117.240.189.206,IN,20.0,77.0
107.148.21.1,US,37.3387,-121.8914
85.105.163.231,TR,41.018,28.9745
103.115.196.54,PK,30.0,70.0
61.174.20.38,CN,30.294,120.1619
94.20.77.77,AZ,40.5,47.5
130.185.76.107,IR,35.6961,51.4231
103.225.222.66,PK,30.0,70.0
84.226.178.179,CH,46.8499,9.5329
61.38.252.168,KR,37.5112,126.97409999999999
117.149.31.202,CN,30.294,120.1619
116.193.77.5,VN,16.0,106.0
81.145.63.28,GB,52.4338,-2.0271
113.236.79.71,CN,41.7922,123.4328
107.173.191.106,US,42.8864,-78.8781
50.57.93.177,US,29.4963,-98.4004
120.221.208.18,CN,36.0986,120.3719
93.109.209.72,CY,35.0,33.0
115.47.120.127,CN,39.9289,116.3883
46.148.20.25,UA,50.45,30.5233
110.173.55.117,HK,22.25,114.1667
90.151.59.23,RU,66.0833,76.6333
103.209.206.138,IN,20.0,77.0
37.148.209.143,TR,41.0214,28.9948
103.253.107.40,ID,-6.175,106.8286
125.252.82.209,JP,35.69,139.69
73.99.11.16,US,38.4096,-82.369
95.9.190.107,TR,41.0214,28.9948
91.103.25.202,AM,40.0,45.0
155.94.222.12,US,25.7806,-80.1826
117.21.210.178,CN,28.55,115.9333
125.164.24.227,ID,-7.2484,112.7419
103.73.181.35,IN,27.7167,75.4833
39.96.40.47,CN,34.7725,113.7266
93.188.159.229,RU,55.7527,37.6172
36.232.176.23,TW,24.1469,120.6839
101.140.13.13,JP,34.7564,135.0433
78.186.248.243,TR,39.9806,26.2369
151.106.26.171,FR,48.8582,2.3387000000000002
46.219.113.194,UA,46.8489,35.3653
106.3.43.75,CN,39.9289,116.3883
103.52.145.107,ID,-6.175,106.8286
36.91.42.35,ID,-6.175,106.8286
107.6.12.134,US,33.7669,-117.8043
94.102.225.50,ME,42.0,19.0
91.234.99.230,NL,52.3824,4.8995
109.176.133.128,GB,53.0925,-2.3890000000000002
2.89.167.68,SA,24.6537,46.7152
61.216.146.242,TW,25.0478,121.5318
91.93.183.22,TR,37.25,37.2
54.39.167.35,CA,45.5063,-73.5794
61.129.51.3,CN,34.7725,113.7266
188.166.90.6,NL,52.352,4.9392
202.98.203.21,CN,26.5833,106.7167
178.62.12.194,GB,51.5353,-0.6658
220.133.252.165,TW,25.0478,121.5318
198.204.230.42,US,39.1484,-94.5686
213.85.31.143,RU,55.7386,37.6068
212.90.170.166,UA,50.4547,30.5238
188.221.156.162,GB,54.5484,-1.5937000000000001
190.115.189.43,HT,18.5392,-72.335
209.17.96.98,US,37.751,-97.822
182.61.56.203,CN,39.9289,116.3883
175.154.35.241,CN,31.4593,104.7542
196.41.126.22,ZA,-29.0,24.0
189.10.97.19,BR,-20.4498,-54.6152
217.8.91.150,RU,61.25,73.4167
171.244.10.205,VN,16.0,106.0
173.88.3.94,US,40.7416,-84.1522
196.29.33.74,ZW,-20.0,30.0
200.29.146.242,CL,-33.4513,-70.6653
188.19.160.26,RU,61.25,73.4167
182.254.228.114,CN,39.9288,116.3889
178.174.199.204,SE,57.7815,14.1562
157.122.157.179,CN,23.1167,113.25
202.81.166.3,PH,14.5955,120.9721
199.33.127.170,US,38.678,-121.175
176.88.226.183,TR,41.0034,28.936
209.97.188.127,GB,51.5353,-0.6658
182.253.141.112,ID,-6.9932,110.4215
185.17.30.137,RU,55.7386,37.6068
182.239.188.233,AU,-38.0489,144.1688
212.118.16.26,JO,31.0,36.0
161.10.225.4,CO,4.4389,-75.2322
220.246.24.3,HK,22.25,114.1667
198.108.66.116,US,37.751,-97.822
203.96.219.83,NZ,-36.8506,174.7679
202.83.17.215,IN,12.9833,77.5833
182.61.16.22,CN,39.9289,116.3883
209.222.107.173,US,39.966,-75.151
221.204.232.43,CN,37.7269,112.4708
185.40.4.23,RU,55.7386,37.6068
191.96.249.25,RU,55.7527,37.6172
177.124.40.7,BR,-21.2,-50.4167
185.217.190.229,KZ,49.8119,73.0969
218.249.40.241,CN,39.9288,116.3889
209.17.97.98,US,37.751,-97.822
203.195.152.216,CN,39.9288,116.3889
173.203.193.6,US,29.4963,-98.4004
200.32.209.250,BZ,17.25,-88.75
192.3.2.22,US,42.8864,-78.8781
78.10.177.34,PL,50.2043,18.9736
130.61.54.136,DE,50.1155,8.6842
119.146.70.150,CN,23.1167,113.25
123.56.219.222,CN,34.7725,113.7266
101.251.201.141,CN,39.9288,116.3889
91.243.81.227,NL,52.3824,4.8995
81.215.12.178,TR,39.9115,32.858
78.188.201.216,TR,41.0309,28.9894
124.41.215.220,NP,28.0,84.0
121.14.195.141,CN,23.1167,113.25
12.180.159.75,US,37.751,-97.822
111.93.145.20,IN,12.9833,77.5833
38.121.232.107,US,40.7149,-73.9893
41.73.252.238,NG,6.4474,3.3903
46.209.48.162,IR,35.6961,51.4231
114.156.110.115,JP,33.6444,130.6695
123.153.1.20,CN,28.6627,121.4331
110.164.149.147,TH,13.75,100.4667
113.214.12.60,CN,34.7725,113.7266
13.72.55.8,US,36.6534,-78.375
58.17.1.244,CN,28.55,115.9333
37.195.239.39,RU,55.041,82.9428
113.10.171.7,HK,22.25,114.1667
83.209.249.33,SE,62.3913,17.3063
145.255.25.132,RU,54.7889,56.0481
149.0.72.14,TR,41.0214,28.9948
143.255.47.147,BR,-19.8975,-43.9625
59.46.53.210,CN,41.7922,123.4328
91.235.142.160,UA,50.45,30.5233
51.75.160.8,GB,51.4964,-0.1224
115.182.49.109,CN,39.9289,116.3883
24.239.245.47,US,41.0979,-80.7598
114.80.246.166,CN,31.0449,121.4012
114.95.124.119,CN,31.0449,121.4012
47.144.78.99,US,34.0121,-117.6883
2.106.131.2,DK,56.1972,10.248
112.86.175.228,CN,32.0617,118.7778
134.209.8.137,US,37.3417,-121.9753
114.76.4.183,AU,-37.819,145.1533
106.2.215.98,CN,39.9289,116.3883
104.152.52.38,US,37.751,-97.822
107.175.137.229,US,42.8864,-78.8781
104.168.143.12,US,47.4902,-122.3004
1.186.76.243,IN,18.9721,72.8246
121.189.61.15,KR,37.5112,126.97409999999999
45.116.32.190,CN,34.7725,113.7266
129.21.213.4,US,43.0801,-77.6342
66.109.19.190,US,40.6521,-74.0018
198.108.66.113,US,37.751,-97.822
213.14.182.247,TR,41.0545,28.9639
213.34.77.254,NL,52.3824,4.8995
182.75.38.29,IN,12.9833,77.5833
202.71.18.73,IN,20.967,72.8976
211.98.127.41,CN,34.7725,113.7266
205.185.118.200,US,37.3387,-121.8914
203.189.252.210,IN,28.5735,77.3208
221.226.218.70,CN,32.0617,118.7778
222.186.59.165,CN,32.0617,118.7778
203.86.26.250,CN,34.7725,113.7266
173.216.252.37,US,34.1153,-93.069
210.187.34.201,MY,1.5034,103.6522
190.55.100.91,AR,-34.6021,-58.3845
172.95.161.71,US,34.1559,-116.4313
177.75.13.66,BR,-16.2539,-47.9236
188.11.255.249,IT,45.7265,12.1179
207.188.246.126,US,38.9206,-76.8787
202.88.131.154,IN,18.9721,72.8246
211.103.154.6,CN,39.9289,116.3883
211.22.182.76,TW,24.1469,120.6839
212.64.53.252,CN,39.9289,116.3883
203.195.200.221,CN,39.9288,116.3889
171.221.205.162,CN,30.6667,104.0667
202.141.252.132,PK,24.9043,67.0817
213.171.58.162,RU,55.5542,37.7106
223.16.144.119,HK,22.25,114.1667
211.20.8.52,TW,23.5,121.0
218.211.168.178,TW,23.5,121.0
199.247.7.201,DE,50.1103,8.7147
181.29.140.13,AR,-34.6021,-58.3845
195.154.207.38,FR,48.8582,2.3387000000000002
157.230.180.97,US,40.793,-74.0247
211.51.206.66,KR,36.3214,127.4197
177.37.175.193,BR,-6.9969,-37.3429
210.12.24.134,CN,39.9288,116.3889
198.108.66.126,US,37.751,-97.822
218.93.126.68,CN,32.0617,118.7778
217.165.112.152,AE,25.2633,55.3087
222.37.229.69,CN,34.7725,113.7266
163.172.112.9,FR,48.8543,2.3527
222.186.232.185,CN,32.0617,118.7778
195.178.106.77,MD,47.0052,28.8573
164.52.50.78,HK,22.25,114.1667
217.199.153.5,KE,1.0,38.0
60.170.247.28,CN,31.8639,117.2808
45.124.85.16,VN,16.0,106.0
117.7.229.117,VN,16.0,106.0
122.10.89.175,HK,22.25,114.1667
103.227.16.42,AF,33.0,65.0
58.240.194.114,CN,31.3041,120.5954
83.234.146.103,RU,54.9369,58.1656
95.170.145.116,RU,56.5,84.9667
85.98.209.80,TR,41.018,28.9745
61.221.51.169,TW,24.8065,120.9706
116.58.87.43,PK,30.0,70.0
111.47.17.223,CN,30.5856,114.2665
92.15.200.115,GB,51.1667,0.6667
2.37.151.44,IT,46.4907,11.3398
90.157.44.30,RU,56.8577,60.611
38.117.96.189,US,37.751,-97.822
12.153.52.51,US,38.9832,-77.0007
151.52.181.56,IT,38.129,13.3341
83.252.199.6,SE,59.3333,18.05
38.89.137.66,US,40.7263,-73.9818
92.254.153.163,SE,57.6589,12.1179
109.87.68.100,UA,49.9808,36.2527
41.79.196.246,SO,10.0,49.0
36.111.139.20,CN,30.294,120.1619
58.216.18.21,CN,32.0617,118.7778
49.207.182.50,IN,13.0843,80.2805
124.243.197.72,CN,34.7725,113.7266
41.204.195.76,ZA,-29.0,24.0
45.62.229.77,CA,43.6319,-79.3716
83.233.69.7,SE,59.3613,17.9711
115.68.15.57,KR,37.5112,126.97409999999999
142.54.177.210,US,39.1484,-94.5686
61.160.194.233,CN,32.0617,118.7778
36.72.84.149,ID,-6.5944,106.7892
118.200.221.137,SG,1.2929,103.8547
123.58.33.192,CN,39.9289,116.3883
61.183.37.53,CN,30.5856,114.2665
23.138.128.12,CA,43.6319,-79.3716
5.230.130.172,DE,51.2993,9.491
58.218.213.6,CN,32.0617,118.7778
65.74.19.5,US,61.1549,-149.8866
116.211.145.6,CN,30.5856,114.2665
124.81.92.18,ID,-6.2352,106.9922
88.248.52.152,TR,37.2181,28.3665
103.215.240.70,IN,27.5,95.3667
41.86.42.173,SC,-4.6167,55.45
125.68.57.102,CN,31.1302,104.382
151.177.234.241,SE,59.3333,18.05
139.159.135.29,CN,39.9289,116.3883
124.224.205.242,CN,38.4681,106.2731
1.175.14.203,TW,25.0478,121.5318
125.76.246.90,CN,34.2598,108.9294
88.83.205.41,RU,51.3164,39.2192
93.170.113.246,RU,45.0355,38.975
45.63.55.229,US,34.0729,-118.2606
111.6.78.19,CN,34.7725,113.7266
103.26.227.245,IN,19.0368,73.0158
185.95.16.127,GB,51.4964,-0.1224
182.71.213.220,IN,20.0,77.0
189.186.61.82,MX,24.7628,-107.3598
212.50.19.21,BG,43.2167,27.9167
185.244.30.147,NL,52.3824,4.8995
202.83.10.62,HK,22.2909,114.15
217.128.61.137,FR,48.8543,2.3527
205.209.46.56,US,39.5517,-104.8863
178.209.50.162,CH,47.1449,8.1551
222.33.134.252,CN,34.7725,113.7266
200.2.197.2,CL,-38.7333,-72.6
194.28.112.7,NL,52.3534,4.9087
190.120.10.246,SV,13.7066,-89.2053
173.63.132.220,US,40.6554,-74.3057
185.53.88.105,NL,52.3824,4.8995
180.76.109.26,CN,39.9289,116.3883
179.43.80.234,PE,-12.0433,-77.0283
185.53.88.65,NL,52.3824,4.8995
211.167.240.253,CN,39.9289,116.3883
185.118.141.177,TR,38.5899,27.6407
182.162.85.238,KR,37.5112,126.97409999999999
212.59.241.60,PL,52.2394,21.0362
185.152.115.254,SK,49.1969,18.1537
182.237.169.245,IN,18.9721,72.8246
196.53.79.4,US,40.4981,-74.3194
176.98.41.31,TR,41.0214,28.9948
164.52.34.156,HK,22.25,114.1667
198.108.66.117,US,37.751,-97.822
164.132.128.20,FR,48.8582,2.3387000000000002
170.238.215.73,BR,-8.1457,-34.9738
175.117.146.206,KR,37.5112,126.97409999999999
185.222.211.158,GB,51.4964,-0.1224
198.108.66.121,US,37.751,-97.822
209.17.96.218,US,37.751,-97.822
200.122.181.66,CR,9.9295,-84.0884
120.204.196.93,CN,34.7725,113.7266
45.61.237.95,US,40.8146,-73.5024
103.209.98.44,ID,-6.175,106.8286
115.186.185.54,PK,31.4215,73.0843
122.4.214.247,CN,36.0986,120.3719
60.242.0.130,AU,-27.5819,153.0542
73.70.165.134,US,37.2821,-121.831
119.2.53.205,ID,-7.8014,110.3647
107.182.236.72,US,40.7308,-73.9975
116.106.125.126,VN,16.0,106.0
88.204.240.249,KZ,48.0,68.0
111.75.247.243,CN,28.55,115.9333
119.147.212.2,CN,31.3041,120.5954
1.234.25.111,KR,37.5112,126.97409999999999
45.127.186.203,HK,22.25,114.1667
104.211.93.133,IN,18.5332,73.8626
147.135.6.83,US,38.7153,-77.7417
116.74.108.195,IN,20.967,72.8976
147.135.9.72,US,38.9609,-77.3429
37.123.182.73,SE,59.758,18.705
151.8.217.76,IT,45.3578,9.3236
124.164.240.224,CN,39.5591,113.1855
82.64.68.243,FR,48.9767,2.3272
61.178.103.146,CN,36.0564,103.7922
36.89.234.129,ID,-6.3033,107.3056
61.178.18.191,CN,36.0564,103.7922
123.27.253.160,VN,16.0,106.0
81.27.38.156,NO,59.95,10.75
41.221.51.247,TZ,-6.8227,39.291
106.12.21.250,CN,39.9289,116.3883
81.0.72.232,HU,47.5,19.9167
36.48.94.2,CN,43.88,125.3228
54.222.180.18,CN,39.9288,116.3889
5.64.8.38,GB,53.5364,-1.34
118.193.17.14,HK,22.25,114.1667
134.209.39.84,US,40.8364,-74.1403
125.129.14.231,KR,37.5985,126.9783
109.238.10.114,FR,48.8582,2.3387000000000002
112.118.174.59,HK,22.2909,114.15
66.42.75.31,US,47.6144,-122.3447
51.15.147.87,FR,49.7897,2.2533
122.117.216.125,TW,22.9908,120.2133
137.74.157.155,FR,48.8582,2.3387000000000002
107.170.200.8,US,37.7353,-122.3732
63.141.235.108,US,39.1484,-94.5686
130.61.72.86,DE,50.1155,8.6842
117.102.230.134,ID,-7.2484,112.7419
27.221.84.216,CN,36.1853,117.12
47.145.69.14,US,34.0282,-117.0372
103.114.104.219,VN,16.0,106.0
112.53.236.57,CN,34.7725,113.7266
58.34.162.195,CN,31.0449,121.4012
109.117.240.252,IT,41.0816,14.2534
3.112.98.249,JP,35.6882,139.7532
111.202.12.147,CN,39.9288,116.3889
87.249.4.7,RU,55.7386,37.6068
114.79.160.43,IN,19.0368,73.0158
104.232.102.20,US,37.751,-97.822
49.248.249.202,IN,18.5332,73.8626
106.13.80.106,CN,39.9289,116.3883
61.18.180.83,HK,22.2909,114.15
5.255.95.43,NL,52.3824,4.8995
111.67.206.34,CN,39.9289,116.3883
61.19.73.101,TH,7.9833,98.3667
58.16.187.48,CN,26.5833,106.7167
122.160.148.108,IN,28.6667,77.4333
60.10.199.140,CN,34.7725,113.7266
182.254.217.187,CN,39.9288,116.3889
220.135.153.35,TW,25.0478,121.5318
212.252.118.118,TR,36.75,34.4833
221.12.164.2,CN,30.294,120.1619
198.2.214.65,CN,34.7725,113.7266
218.60.67.71,CN,41.7922,123.4328
183.136.233.133,CN,30.294,120.1619
185.169.198.71,GB,51.4964,-0.1224
207.148.124.67,SG,1.2929,103.8547
218.64.119.104,CN,28.55,115.9333
193.70.50.30,FR,48.8582,2.3387000000000002
168.1.22.240,AU,-33.8612,151.1982
202.143.127.177,PK,24.9043,67.0817
200.193.188.242,BR,-23.1907,-49.9541
222.161.209.43,CN,43.88,125.3228
221.4.225.88,CN,23.1167,113.25
190.13.171.131,CL,-33.4378,-70.6503
157.230.234.187,US,40.793,-74.0247
198.108.66.32,US,37.751,-97.822
185.45.201.13,CZ,50.0848,14.411200000000001
189.160.193.217,MX,25.6554,-100.3258
182.18.4.84,CN,39.9289,116.3883
202.98.201.254,CN,26.5833,106.7167
218.65.178.80,CN,22.8167,108.3167
168.235.104.161,US,33.8336,-84.3797
219.255.213.132,KR,37.5112,126.97409999999999
178.128.223.116,SG,1.2929,103.8547
202.47.89.62,SG,1.3667,103.8
221.210.80.56,CN,45.75,126.65
185.10.68.56,SC,-4.5833,55.6667
209.141.34.44,US,36.1685,-115.1164
183.2.230.166,CN,23.0833,114.4
192.3.46.235,US,42.8864,-78.8781
181.188.155.11,BO,-17.0,-65.0
199.168.103.170,US,39.1484,-94.5686
222.191.230.98,CN,32.0617,118.7778
220.93.113.15,KR,37.5985,126.9783
221.230.133.171,CN,32.0617,118.7778
186.202.69.116,BR,-22.8305,-43.2192
203.171.238.252,CN,39.9289,116.3883
194.44.45.26,UA,50.7593,25.3424
72.69.250.146,US,40.7279,-73.5118
116.99.64.50,VN,16.0,106.0
78.188.85.96,TR,41.018,28.9745
124.158.12.71,VN,16.0,106.0
103.75.182.41,VN,16.0,106.0
113.161.4.7,VN,16.0,106.0
120.138.6.194,IN,20.3833,73.0167
36.67.202.161,ID,-6.1741,106.8296
85.105.230.129,TR,41.5855,32.3381
89.211.235.67,QA,25.2925,51.5321
112.30.132.60,CN,34.7725,113.7266
1.215.116.141,KR,37.5985,126.9783
81.96.67.28,GB,50.8612,-0.1194
60.216.103.138,CN,36.0986,120.3719
122.224.158.242,CN,30.294,120.1619
23.228.142.133,US,38.9592,-94.5961
103.78.35.231,MY,3.0542,101.5949
111.242.92.124,TW,24.1469,120.6839
36.91.66.174,ID,-6.1741,106.8296
68.183.37.6,GB,51.5353,-0.6658
72.227.162.156,US,40.7114,-74.0005
5.65.194.192,GB,53.3615,-1.5070000000000001
112.3.28.22,CN,31.5689,120.2886
114.255.183.86,CN,39.9288,116.3889
124.42.41.15,CN,39.9289,116.3883
59.162.178.242,IN,22.572,88.367
112.53.66.14,CN,36.456,115.9777
77.242.21.248,AL,41.3253,19.8184
115.144.69.104,KR,37.5112,126.97409999999999
134.209.4.139,US,37.3417,-121.9753
81.230.96.78,SE,56.8777,14.8091
46.29.194.90,RU,55.7386,37.6068
91.186.250.4,JO,31.0,36.0
113.141.67.211,CN,34.2598,108.9294
14.47.77.176,KR,37.2336,127.201
61.7.253.197,TH,13.75,100.4667
51.15.155.218,FR,48.8582,2.3387000000000002
59.56.74.10,CN,24.4798,118.0819
1.234.10.210,KR,37.5112,126.97409999999999
108.61.215.96,US,33.7553,-84.3886
82.166.139.74,IL,32.0311,34.8458
119.29.3.245,CN,39.9288,116.3889
101.85.232.150,CN,31.0359,121.2146
69.94.155.176,US,38.5674,-121.32
156.155.223.101,ZA,-26.2308,28.0585
62.182.28.158,RU,61.6667,50.8122
14.200.229.110,AU,-31.9828,116.0067
45.5.51.250,BR,-23.63,-46.6322
122.10.90.22,HK,22.25,114.1667
38.132.124.135,US,40.7876,-74.06
88.82.193.230,ES,37.1882,-3.6067
131.255.5.190,AR,-34.6021,-58.3845
103.78.122.123,US,37.751,-97.822
118.26.129.249,CN,39.9289,116.3883
89.163.146.25,DE,51.2993,9.491
37.230.253.19,RU,55.7386,37.6068
81.163.57.242,RU,42.9753,47.5022
39.98.43.110,CN,34.7725,113.7266
108.170.53.101,US,33.4306,-111.9256
116.72.33.192,IN,20.967,72.8976
117.21.200.38,CN,28.55,115.9333
124.42.9.234,CN,39.9289,116.3883
117.132.11.178,CN,36.066,120.3694
64.124.116.20,US,37.751,-97.822
88.247.180.177,TR,36.6217,29.1164
117.247.185.14,IN,12.9833,77.5833
92.99.173.251,AE,25.4111,55.435
37.187.76.33,FR,48.8582,2.3387000000000002
54.64.244.91,JP,35.6882,139.7532
85.106.82.148,TR,37.1811,33.215
218.13.181.42,CN,23.1167,113.25
175.110.105.12,PK,30.0,70.0
185.44.76.237,GB,51.5142,-0.0931
211.141.41.210,CN,34.7725,113.7266
157.230.246.183,SG,1.2929,103.8547
190.109.160.169,CO,4.5981,-74.0758
216.126.238.162,US,29.772,-95.3644
202.175.126.186,MO,22.2,113.55
218.25.89.90,CN,41.7922,123.4328
164.132.132.165,FR,48.8582,2.3387000000000002
183.203.16.29,CN,34.7725,113.7266
180.168.107.50,CN,31.0449,121.4012
210.212.253.150,IN,20.0,77.0
200.54.159.125,CL,-33.4378,-70.6503
191.96.249.115,RU,55.7527,37.6172
185.150.201.104,GB,51.4964,-0.1224
173.72.101.149,US,40.2016,-74.705
210.75.99.193,CN,39.9289,116.3883
185.126.217.21,TR,41.0214,28.9948
223.68.163.73,CN,31.7736,119.954
187.111.165.209,BR,-23.5822,-47.409
186.73.116.3,PA,9.0,-80.0
162.252.57.221,US,25.7806,-80.1826
203.70.179.185,TW,23.5,121.0
182.73.151.51,IN,20.0,77.0
